,Comparison,Correlation_Gbm,P_value_Gbm,Correlation_kidney,P_value_kidney,Correlation_Ovar,P_value_Ovar,Correlation_Brca,P_value_Brca,Correlation_Luad,P_value_Luad,Correlation_hnscc,P_value_hnscc,Correlation_Lscc,P_value_Lscc,Correlation_Colon,P_value_Colon
9026,RRBP1_proteomics,0.03649222473354248,0.8535526553736523,-0.053097662343099664,0.7865895594922777,0.1910377967750166,0.3438084686757253,0.3459257946514007,0.0018332767883486472,-0.16688381958380544,0.2508839030320558,-0.04792293589116728,0.8122678822290704,-0.07305089988584566,0.7472768378226538,-0.06249141201005105,0.7334898700657229
9027,VIRMA_proteomics,-0.03647657556679699,0.8535946107698849,-0.03249288495934381,0.8763142814969243,-0.3329399504350317,0.06466259560330512,,,,,0.03811618628134285,0.8574310735718204,-0.11416203985174903,0.5742754080624876,,
9028,PITHD1_proteomics,0.03641402711385566,0.8538565298649691,-0.02875582992376252,0.8923527177382647,-0.1910203797658147,0.3438084686757253,0.07602777971522061,0.5785948594583415,-0.09288406124147562,0.5680194617908029,-0.20002444568135822,0.16966357116278055,0.06074089326831858,0.7977206747239005,0.0903389002083795,0.6066079313876924
9029,CPNE9_proteomics,-0.03642019386012314,0.8538565298649691,,,,,,,,,,,,,,
9030,AP5M1_proteomics,-0.03642363502128603,0.8538565298649691,-0.2077092699494036,0.1435526746303852,0.09864122318611283,0.6901449246246028,0.023441716552619854,0.8773650025917679,0.01328855242252952,0.9467358763478727,-0.043948284826121564,0.832671783697826,-0.2316932392680419,0.16202617171710645,,
9031,PDCD7_proteomics,-0.04317434710154898,0.8540540310918407,-0.331309937321812,0.16380314446410144,-0.17558834926320785,0.5698729863586847,-0.08190805298942586,0.6163416377375572,,,-0.04420861237722042,0.8461113757031792,0.0075990139423328384,0.9816535608155967,,
9032,LIN7A_proteomics,-0.036336576167081566,0.8543429272951085,-0.04234633372040532,0.8358665222224811,0.2021817754549199,0.31018832562336024,-0.15380759737822425,0.21304323810267933,-0.1950399753490469,0.19967627095927723,-0.5238465535331185,0.0032629775855513793,-0.09670071004184169,0.6474813869952408,-0.0702260916456846,0.8337439575220498
9033,MIER1_proteomics,-0.03630433266778471,0.8545295755049217,-0.12949884261581834,0.4127348472750481,0.038862225800464764,0.8838546576122599,-0.0368467714650891,0.8018493039906331,-0.05280401283762585,0.768768416899841,-0.08239062234364702,0.645833752159186,-0.2743254376006694,0.07020204542635879,0.1605848433778665,0.3192817482578446
9034,GORASP2_proteomics,-0.03623806046813417,0.854825395200722,-0.15525528912430864,0.30576159504501815,0.05424059150435798,0.8308777629345274,0.08073844832720042,0.5515805780160096,-0.0219233388484069,0.9130473723650363,-0.005989071963497794,0.9825760518306274,-0.06719697442108116,0.7723612875610957,-0.0476198022119243,0.8055131377267452
9035,MRPS9_proteomics,0.036237878795841665,0.854825395200722,-0.1972814392009317,0.16799787066844996,-0.1300459116100512,0.5539294861846146,-0.2331332979599143,0.04551074262647518,0.03548093516016173,0.85336585329214,0.13582961928748746,0.3899707543234175,0.06792155326553538,0.7693646699142251,-0.3747087475266942,0.010040975686184323
9036,VWA7_proteomics,-0.03805506241361216,0.854825395200722,,,,,,,,,,,,,,
9037,BCAR1_proteomics,0.03621574067950717,0.8549238727423651,,,0.34960102239710505,0.05203585470822348,0.21634659181227273,0.0662113370192782,0.21291457161044824,0.12350968263771359,0.23112395548472686,0.10057106350488405,0.3563428160976265,0.008801761426424122,0.011141501581761994,0.9576959829937669
9038,RHOC_proteomics,0.03616574138447792,0.8552131883674348,0.13821690133056316,0.37469963031305503,-0.0013187078232755611,0.998186173570489,-0.02331305015454506,0.8779488780946115,0.2831503128785834,0.03157412105012726,0.1925680802464824,0.189689292497366,0.22984680608425148,0.15334186505058434,0.2102241285056261,0.16777928069824613
9039,RPL22L1_proteomics,-0.0379737289239238,0.8552131883674348,-0.11129606766652655,0.6489140578213906,0.02630173502181685,0.9278931416159526,-0.07174996824090409,0.6022839540049321,-0.06078013590171092,0.7274373400269387,0.002997840182484595,0.9926137206855191,-0.08293730297392343,0.7133677499087018,0.33735636967237814,0.01917177049326156
9040,PPP1R11_proteomics,-0.036099620045274686,0.8556527429261666,0.3039475269752311,0.019259002591316694,0.17332872718289305,0.40114543957700616,0.059064099886067846,0.6766221363474104,0.16000935864411941,0.2746521010941518,-0.20737763403731696,0.15121093161065477,-0.10895994011427769,0.5986412383978458,0.0731340454077733,0.7089686547399169
9041,RALBP1_proteomics,0.03596661912322639,0.8566604554683607,0.012901898619138832,0.9554843740036665,0.11745436590579482,0.6002554564875667,-0.3377162125280106,0.0024302004593085937,0.07234580750389819,0.6704033591649631,-0.09183199847254668,0.5983636612085718,0.08032512774846602,0.7168779345636774,0.06584570536072497,0.7248277931609037
9042,ARL4C_proteomics,0.03596238144100452,0.8566604554683607,0.06582131824513776,0.8628693760491845,-0.27134855824744686,0.162540330341616,0.4051844821595313,0.0010937621752257567,,,0.46644341675607504,0.0014695574477046802,0.3459770485106605,0.02892095512761264,,
9043,TIMM23_proteomics,-0.03594152635842686,0.8567476548808497,-0.1734078774933377,0.24014089474918024,-0.018181560593921654,0.952731167529129,0.03345943680616063,0.8224689524301223,0.014237059327036033,0.9436383171053898,0.1150686321949342,0.48120693875389275,0.09698295677833607,0.6459468722539451,-0.159667407519389,0.3293251690992869
9044,IFIT2_proteomics,-0.035919931130885735,0.8568413043203073,0.01851017997082163,0.9336072414636334,-0.13227257806788162,0.5457512886688927,0.0295546597450926,0.8440892615858798,0.22869450752380258,0.09268327888490702,-0.2120897428629837,0.14052063660976927,0.15377604743005038,0.40373725034230024,0.2472185505298624,0.1728840051428174
9045,PPP6R3_proteomics,0.03590614201022725,0.8568668570437044,0.2502683585429669,0.06505818014673384,0.06271780565972071,0.8025428813279051,-0.2511837467725954,0.029161624415566283,-0.1771998390037562,0.21690756804005534,0.13519577824075155,0.39227997089678696,-0.049181608555170245,0.8429898662931689,-0.05415956117548276,0.775142930962484
9046,RWDD2A_proteomics,-0.03979394405481539,0.8568780892890069,0.0633020815039896,0.8495035742650877,,,,,0.06585995534434144,0.7624721452438363,,,-0.048829812254155815,0.8825980124175704,,
9047,FAM171B_proteomics,0.035849798641683826,0.8570690187988552,,,,,,,-0.12638887267404936,0.4218118578990987,,,-0.0005949489077178858,0.9978263527712268,,
9048,SCGN_proteomics,-0.04904477709372414,0.8570690187988552,0.014211907180282129,0.9503007175609044,,,0.17059963170627337,0.16062604014586926,,,,,,,0.2617408488601393,0.07637402294449916
9049,PSMD3_proteomics,0.035857642792263146,0.8570690187988552,0.12165771318633749,0.4519213848032393,-0.04181653191764388,0.8745008376066888,,,0.005947883328037751,0.9766817819011014,0.09461018885530734,0.5847972829619252,0.07661435136722711,0.7331484281187322,0.09050508814724045,0.6059408487909822
9050,DPYSL3_proteomics,0.03577627970162843,0.8575258551811001,-0.10284470174240931,0.5440759298113913,-0.024580298605110566,0.9308550732677966,0.25443034767672135,0.026878180863642714,0.13173188643062528,0.38635654847863965,-0.06695056477804825,0.7204928818722877,-0.10110405393462138,0.6306460405376539,0.11574628545369767,0.4909545527383289
9051,CCDC9_proteomics,0.03574384822959448,0.8577139596515568,0.04735532507801089,0.8135737520485729,0.10205143583639165,0.6616831025872731,-0.21929249426223008,0.06214130324549909,-0.11688786069663262,0.4545967838833617,-0.05963467420375409,0.7546278458163431,0.12466911951323445,0.5268886733259387,0.03382546599863748,0.8657461839342792
9052,RABEP2_proteomics,-0.03569423838651631,0.8580518804603832,-0.08001091684634189,0.6563735353523009,-0.12266720206672847,0.5797602352140651,-0.24752899387952093,0.03197162362815184,0.2710597480818219,0.04093284792857776,-0.13988180095188496,0.3719275646200792,-0.01621691137494771,0.9570825997623287,-0.16540955342368271,0.2947389997085865
9053,PFKFB4_proteomics,0.03563892563962018,0.8584395440261692,-0.028733793724464034,0.9281942999087724,0.30653313252575054,0.1135292884377643,0.3284340037142648,0.003288679227803436,-0.024296461736378904,0.9044412193530924,0.061308802674573754,0.7812691158350878,0.19903070445529555,0.25584096223379155,,
9054,HSPA12B_proteomics,-0.03560815339857993,0.8586131441414812,-0.06483632969075939,0.7280939220343079,0.16377821813920745,0.4337380708712975,0.04325472285516145,0.7669647806753502,-0.07849271079054183,0.6368404555119745,-0.2487269804392176,0.07208700576110409,-0.16739345033133252,0.34630200354694,0.22316673132468867,0.15357894439012879
9055,MIB2_proteomics,0.035582031827671314,0.8587461680782014,-0.15988424132964546,0.28790136828231055,0.14831258407312609,0.4895989870939932,-0.01654032502732688,0.9153771719086488,-0.019509166881122315,0.9218690141481222,0.11395955655557527,0.48659068180460474,0.1828778800035154,0.2959622473446736,,
9056,C6orf203_proteomics,0.03555786902701746,0.8588620978315856,0.029688724047471665,0.8878286204659931,-0.11752472480953195,0.5997757532902281,0.22258360672853772,0.057692755032878656,0.19498266508328288,0.2576239125761049,-0.07069734999873165,0.7033569111278647,0.04444043645061441,0.8870831196256489,-0.23593929845987235,0.11587658102628123
9057,FUNDC1_proteomics,-0.035508972847583406,0.8591937528680309,-0.023224518398905894,0.9226904009029643,,,,,,,-0.03178260801553598,0.884515037599212,,,-0.3408059453860298,0.04290749238973781
9058,IFT172_proteomics,-0.035491814506198205,0.8592485641056016,0.1953799611577739,0.17295405579068768,0.13226645675243454,0.5457512886688927,-0.2400275998033675,0.0386283919820361,0.04769955616736471,0.791907376610871,0.15075024976523985,0.36548967916530956,-0.031034601497755526,0.9094833702882309,,
9059,TANC1_proteomics,0.03545414104243469,0.8594823072744354,-0.0012478242011997823,0.9968205666740999,0.1799013550042626,0.3796860590159475,0.20593935370888572,0.08263401289325496,-0.08088187932077351,0.6251016820322424,0.11197531721543216,0.49732737389678894,0.2666148814148891,0.08267552136698895,0.2631498641157923,0.08174448717353411
9060,OTUB1_proteomics,0.03536400333632846,0.8594955184162122,0.09282796528394734,0.5934558399893479,-0.005602398396470386,0.9872938233376879,-0.20689021028700885,0.08102776060394615,-0.03242501751166456,0.8682350816919612,-0.11481523960232663,0.4823132406236563,0.161380539773823,0.3698718316083062,-0.2591227963637883,0.07981780711682407
9061,KANSL1_proteomics,0.035355325941256996,0.8594955184162122,-0.08224673606687648,0.7068806119827467,,,0.09455149584172166,0.47781077903461877,-0.05194404814348185,0.7780504161794256,-0.10688324113602646,0.5511571061816812,-0.2518369979241318,0.11030775864252836,,
9062,ZC3H7B_proteomics,-0.03537312702607841,0.8594955184162122,-0.19752008643452118,0.16747794629426924,0.02006025667711188,0.945026426789024,0.09395659715058147,0.48080546847627564,,,0.16609227253812353,0.2756938427407831,0.23560072134156834,0.14273957066993834,0.23570599142658147,0.1442253029914872
9063,FAM208A_proteomics,0.035417130928068266,0.8594955184162122,-0.23590527981679787,0.08561293142038746,-0.2526399560372688,0.179905967355223,-0.29641135409493424,0.008610035138809894,,,-0.17319085779034804,0.24968544152397903,-0.2518590654220939,0.11030775864252836,0.02036076137547578,0.9219369264421303
9064,SOD1_proteomics,-0.03535475700763735,0.8594955184162122,0.06946078433215534,0.706728832838775,-0.13037026760144949,0.5528311272538214,-0.21502582438102608,0.06806320331624767,-0.018702788796398945,0.9249823802072187,-0.09395988436149888,0.5881458658358768,-0.09567574899144458,0.6502192047375474,0.11787222603310621,0.4807270706510576
9065,DHX58_proteomics,0.03542705780275432,0.8594955184162122,-0.196970487089151,0.16885672979187022,-0.15245627251225263,0.47284721463932317,-0.2156985242138123,0.06710749008076827,0.05422795979787396,0.7618907915734529,-0.2091986189673195,0.1472215208466535,0.16291555644146655,0.3655463019966028,,
9066,MRPL53_proteomics,0.03539732280986849,0.8594955184162122,-0.31327603202656695,0.015150683006888224,-0.2189746395962815,0.2628224224655469,-0.328349615973763,0.0032917346640122004,0.1180372620074375,0.4495532851960921,-0.0630238989821259,0.7382008353197701,0.10905721035151296,0.5983458038263634,-0.2635081149375756,0.0746834451228147
9067,HNRNPA3_proteomics,0.03538627825798041,0.8594955184162122,-0.16123185967987813,0.2829761789512321,-0.2858202038877884,0.12324311217760686,-0.2298829559931848,0.04904536296330055,-0.04524493252995926,0.8056820482423884,-0.0958238191106439,0.5787576293216288,-0.056983640141807915,0.8124249829427039,-0.3677608066245617,0.010774282934743414
9068,SNRNP48_proteomics,-0.03924580049144937,0.8594955184162122,0.0023807772315395798,0.996901575587439,0.017347313662402608,0.9645424251973315,0.06590529678100673,0.6364330646024035,0.24910719448545177,0.07100623151173635,-0.20318787710263947,0.26425308457667135,-0.2540592522149399,0.10570971886503122,,
9069,TCP11L2_proteomics,-0.03912080832583886,0.8596577096522136,,,-0.185721807760743,0.4459316404465376,-0.049226437762540876,0.7513953266585484,-0.01185376480542713,0.9548281154305066,-0.03630831273082552,0.8640872561484388,-0.12667354532850783,0.5317634479760353,,
9070,APMAP_proteomics,-0.03528178576108127,0.8596577096522136,-0.05384808513653957,0.7829065765005989,0.15310517224422837,0.4702428718541526,0.20285777967918453,0.08794148956676798,-0.00686797822371147,0.972806162444681,0.21868798425913236,0.12427721275551974,0.1506632197369112,0.41599052390297453,0.03729795787831202,0.8512117544156595
9071,CMPK1_proteomics,0.03532427145321066,0.8596577096522136,0.05672462646107534,0.7691317359869616,0.08789554018024784,0.7125120828747865,0.07281279169939436,0.5962771766201197,-0.004431252419218684,0.9837846716821093,-0.08865310367270643,0.6138790180840833,0.13770196773425175,0.46746769679949246,-0.24909901272759322,0.09353340537413969
9072,S100A13_proteomics,0.0352865707558183,0.8596577096522136,0.1367164205889104,0.38144129072415905,0.05363396822050675,0.8330527581303677,-0.1453698355094672,0.24307911428897264,0.2900586798545879,0.026963449922123805,-0.09509310229946953,0.5822855280821683,-0.10551865495124738,0.6125706502175728,0.42515940212664693,0.0038824600125685906
9073,SNAPC3_proteomics,-0.03705450396890852,0.8596577096522136,0.06756982410626491,0.803814639433087,,,-0.20793147433814896,0.14792999278016092,0.19569226568058268,0.2711486967605265,0.04786170917312933,0.8926787735717877,0.05210313510577291,0.8682377460639362,,
9074,EIF3K_proteomics,-0.03526219060086461,0.859727135863184,-0.2066950715758094,0.14566584405182045,-0.12070611929513439,0.5875463973814274,0.005979532024075616,0.9711602710970036,-0.1021269722576324,0.5235000495670417,0.027695718507308145,0.9003200926163825,0.23161379633450907,0.1510256394997421,0.18812283435545551,0.22404178855514476
9075,KIF20A_proteomics,-0.03701943351761423,0.859727135863184,,,-0.17004078465920838,0.4342286008950099,0.24278858085951358,0.03602321008044323,0.25350394048382413,0.17620957458620062,0.14485196832487687,0.36514386196042015,0.09059169521556894,0.6749384224207373,,
9076,RAB44_proteomics,-0.04867557272467067,0.8598634715977813,,,0.0813571832472756,0.7331126966720143,-0.006202520862943296,0.9740593441703363,-0.0623832129314304,0.7190049675584702,-0.07725422620634548,0.7002483723057027,0.06498475346747795,0.7814859976283524,0.10601975020477918,0.7550722733203212
9077,CDC42SE2_proteomics,0.03521468224406846,0.8598634715977813,-0.07827444318190291,0.6733072781847173,,,0.10074212590403918,0.47916211308686996,0.010644193171415003,0.9587020387451285,0.020254452792723962,0.9311146787844008,0.0023184483801549846,0.9939876897826126,-0.0611210312659032,0.8054234619338903
9078,CASP2_proteomics,0.03519385251155657,0.8599502203463862,0.31227706869974214,0.015523399617505804,0.07581490457122661,0.7538573499114922,0.2450600697178909,0.03400518727793477,0.29202037179598656,0.025960764786789943,-0.1283579625401415,0.42247036580555164,0.09164953802418382,0.6694103822359206,0.037942585118977176,0.8552645021502427
9079,CKM_proteomics,-0.04810632103700446,0.8600568370280166,-0.048108528580674034,0.8183532841143831,0.17176270045224784,0.4055537554678385,0.10068870491802931,0.44609301819052366,-0.008930901183334585,0.9636439488664973,-0.2154283269410166,0.13195686902076975,0.23470127756954284,0.14408336632345115,,
9080,QPCT_proteomics,-0.035148996210387,0.8600568370280166,-0.18231587328540577,0.2228049416336224,0.09472898153217721,0.7035225245016818,0.16237534072448268,0.24752161289866165,-0.11638132705949186,0.4573398460050868,-0.03088498074464122,0.8870609735819399,0.1644230076841669,0.3588894641188776,-0.031931609101631675,0.8950454879642155
